1260.000, -11.393, -34.394, -33.313, -38.825
1260.050, -11.181, -34.408, -33.327, -41.005
1260.100, -10.978, -34.722, -33.809, -39.901
1260.150, -10.762, -34.417, -33.342, -39.883
1260.200, -10.568, -34.149, -33.138, -39.890
1260.250, -10.357, -34.429, -33.149, -38.274
1260.300, -10.165, -34.159, -33.349, -39.800
1260.350, -9.954, -34.421, -33.580, -38.981
1260.400, -9.757, -33.912, -33.799, -42.094
1260.450, -9.552, -34.344, -33.810, -40.074
1260.500, -9.356, -33.703, -33.796, -42.001
1260.550, -9.160, -33.972, -33.777, -41.269
1260.600, -8.961, -34.292, -33.760, -42.164
1260.650, -8.770, -34.342, -34.143, -40.338
1260.700, -8.575, -33.709, -33.861, -39.082
1260.750, -8.392, -33.333, -33.050, -40.232
1260.800, -8.204, -33.614, -32.956, -40.061
1260.850, -8.024, -33.760, -33.502, -40.557
1260.900, -7.837, -33.767, -33.536, -40.931
1260.950, -7.662, -33.979, -33.314, -40.053
1261.000, -7.478, -33.854, -33.457, -40.689
1261.050, -7.308, -33.436, -33.715, -40.063
1261.100, -7.130, -33.739, -34.005, -39.846
1261.150, -6.958, -33.476, -33.878, -39.870
1261.200, -6.783, -33.393, -33.843, -41.984
1261.250, -6.618, -33.409, -34.065, -41.360
1261.300, -6.448, -33.241, -34.349, -39.379
1261.350, -6.284, -33.030, -33.802, -39.009
1261.400, -6.121, -33.136, -33.998, -37.934
1261.450, -5.957, -33.185, -34.327, -39.138
1261.500, -5.805, -32.608, -34.393, -39.261
1261.550, -5.649, -32.730, -34.188, -38.969
1261.600, -5.503, -32.916, -33.912, -38.464
1261.650, -5.355, -32.894, -34.282, -38.614
1261.700, -5.212, -33.000, -34.425, -38.902
1261.750, -5.069, -32.936, -34.466, -38.882
1261.800, -4.931, -32.970, -34.760, -38.865
1261.850, -4.795, -33.189, -34.662, -40.084
1261.900, -4.664, -33.118, -34.548, -39.467
1261.950, -4.534, -33.043, -34.344, -38.850
1262.000, -4.408, -33.053, -34.263, -38.860
1262.050, -4.281, -33.070, -35.220, -37.350
1262.100, -4.158, -33.437, -34.832, -38.317
1262.150, -4.035, -33.038, -34.869, -38.921
1262.200, -3.914, -33.278, -35.842, -39.665
1262.250, -3.797, -33.583, -35.483, -40.788
1262.300, -3.680, -33.461, -35.655, -39.335
1262.350, -3.568, -33.431, -35.178, -39.014
1262.400, -3.455, -33.624, -35.045, -39.027
1262.450, -3.349, -33.515, -35.820, -38.482
1262.500, -3.241, -33.443, -35.110, -38.792
1262.550, -3.141, -33.908, -34.921, -39.020
1262.600, -3.040, -33.844, -34.819, -38.518
1262.650, -2.944, -33.782, -35.061, -37.479
1262.700, -2.851, -33.574, -35.320, -38.407
1262.750, -2.761, -33.614, -35.498, -38.835
1262.800, -2.675, -33.965, -35.641, -39.528
1262.850, -2.593, -34.226, -34.994, -39.118
1262.900, -2.511, -34.336, -34.956, -39.044
1262.950, -2.433, -34.519, -35.222, -38.664
1263.000, -2.359, -34.430, -35.222, -39.773
1263.050, -2.286, -34.135, -35.762, -38.787
1263.100, -2.216, -34.065, -35.440, -39.285
1263.150, -2.146, -34.306, -35.549, -39.818
1263.200, -2.079, -34.646, -35.076, -40.751
1263.250, -2.015, -34.734, -35.547, -39.272
1263.300, -1.952, -35.031, -35.715, -37.794
1263.350, -1.890, -34.335, -36.072, -39.412
1263.400, -1.832, -34.943, -35.520, -39.178
1263.450, -1.772, -34.869, -35.398, -39.035
1263.500, -1.717, -34.820, -35.133, -37.909
1263.550, -1.663, -34.819, -35.618, -38.709
1263.600, -1.613, -35.055, -35.772, -37.959
1263.650, -1.564, -34.877, -35.475, -39.963
1263.700, -1.519, -35.271, -35.369, -40.213
1263.750, -1.474, -35.184, -35.350, -39.903
1263.800, -1.434, -35.072, -35.879, -41.681
1263.850, -1.396, -35.317, -35.488, -41.365
1263.900, -1.361, -35.391, -35.865, -39.344
1263.950, -1.329, -35.091, -34.878, -38.909
1264.000, -1.298, -35.588, -35.392, -39.603
1264.050, -1.269, -34.858, -35.953, -43.449
1264.100, -1.242, -34.941, -35.383, -40.387
1264.150, -1.218, -34.732, -35.571, -39.034
1264.200, -1.194, -34.971, -35.035, -39.669
1264.250, -1.170, -34.241, -35.238, -39.842
1264.300, -1.148, -35.196, -35.961, -39.862
1264.350, -1.128, -35.138, -35.766, -39.882
1264.400, -1.108, -35.107, -36.064, -39.905
1264.450, -1.091, -34.864, -35.831, -39.191
1264.500, -1.073, -35.061, -36.400, -39.025
1264.550, -1.058, -34.698, -36.016, -39.655
1264.600, -1.042, -35.172, -36.054, -39.960
1264.650, -1.027, -35.291, -35.928, -39.962
1264.700, -1.015, -34.764, -35.777, -39.390
1264.750, -1.003, -34.679, -35.766, -39.533
1264.800, -0.992, -34.980, -35.753, -39.933
